user_id,deal_id,interaction,joinedAt
user_00051,deal_00259,1.0,2026-01-25T12:16:51Z
user_00051,deal_00087,1.0,2026-01-13T10:16:51Z
user_00051,deal_00254,1.0,2026-03-07T15:16:51Z
user_00051,deal_00030,1.0,2026-01-13T06:16:51Z
user_00051,deal_00062,1.0,2025-12-13T15:16:51Z
user_00051,deal_00224,1.0,2026-02-08T09:16:51Z
user_00051,deal_00002,1.0,2026-03-07T19:16:51Z
user_00051,deal_00137,1.0,2025-12-17T14:16:51Z
user_00051,deal_00233,1.0,2025-12-11T13:16:51Z
user_00051,deal_00128,1.0,2025-12-24T23:16:51Z
user_00051,deal_00120,1.0,2026-01-11T10:16:51Z
user_00051,deal_00110,1.0,2025-12-28T15:16:51Z
user_00052,deal_00007,1.0,2026-04-02T16:16:51Z
user_00052,deal_00028,1.0,2025-12-31T17:16:51Z
user_00052,deal_00044,1.0,2026-03-25T13:16:51Z
user_00052,deal_00062,1.0,2026-01-19T11:16:51Z
user_00052,deal_00014,1.0,2026-01-04T10:16:51Z
user_00052,deal_00256,1.0,2026-02-16T20:16:51Z
user_00052,deal_00267,1.0,2026-03-21T03:16:51Z
user_00052,deal_00101,1.0,2025-12-23T15:16:51Z
user_00052,deal_00120,1.0,2026-02-23T17:16:51Z
user_00052,deal_00100,1.0,2026-03-23T03:16:51Z
user_00052,deal_00084,1.0,2025-12-26T22:16:51Z
user_00052,deal_00110,1.0,2026-02-14T00:16:51Z
user_00052,deal_00033,1.0,2025-12-18T15:16:51Z
user_00053,deal_00061,1.0,2026-02-15T12:16:51Z
user_00053,deal_00119,1.0,2026-01-22T19:16:51Z
user_00053,deal_00231,1.0,2026-03-16T09:16:51Z
user_00053,deal_00144,1.0,2026-03-29T12:16:51Z
user_00053,deal_00292,1.0,2026-01-19T17:16:51Z
user_00053,deal_00059,1.0,2026-02-11T19:16:51Z
user_00053,deal_00192,1.0,2026-01-23T10:16:51Z
user_00053,deal_00271,1.0,2026-02-23T06:16:51Z
user_00053,deal_00220,1.0,2025-12-28T13:16:51Z
user_00053,deal_00193,1.0,2025-12-08T13:16:51Z
user_00054,deal_00064,1.0,2026-01-07T16:16:51Z
user_00054,deal_00081,1.0,2026-03-04T09:16:51Z
user_00054,deal_00217,1.0,2026-02-25T17:16:51Z
user_00054,deal_00107,1.0,2026-03-26T06:16:51Z
user_00054,deal_00040,1.0,2026-02-21T21:16:51Z
user_00054,deal_00238,1.0,2026-02-05T02:16:51Z
user_00054,deal_00202,1.0,2026-01-14T15:16:51Z
user_00054,deal_00025,1.0,2026-02-22T14:16:51Z
user_00054,deal_00262,1.0,2026-01-19T08:16:51Z
user_00054,deal_00298,1.0,2026-01-20T18:16:51Z
user_00054,deal_00191,1.0,2026-02-16T02:16:51Z
user_00054,deal_00232,1.0,2026-02-08T07:16:51Z
user_00054,deal_00029,1.0,2026-04-03T02:16:51Z
user_00054,deal_00236,1.0,2026-03-03T05:16:51Z
user_00054,deal_00118,1.0,2026-01-01T13:16:51Z
user_00054,deal_00090,1.0,2026-01-10T23:16:51Z
user_00054,deal_00207,1.0,2026-02-27T01:16:51Z
user_00054,deal_00295,1.0,2026-03-16T15:16:51Z
user_00054,deal_00155,1.0,2025-12-31T02:16:51Z
user_00055,deal_00135,1.0,2025-12-15T20:16:51Z
user_00055,deal_00056,1.0,2026-01-13T12:16:51Z
user_00055,deal_00185,1.0,2025-12-19T18:16:51Z
user_00055,deal_00052,1.0,2026-01-19T00:16:51Z
user_00055,deal_00094,1.0,2025-12-25T18:16:51Z
user_00055,deal_00242,1.0,2026-03-07T11:16:51Z
user_00055,deal_00271,1.0,2026-01-23T04:16:51Z
user_00055,deal_00070,1.0,2026-01-23T19:16:51Z
user_00055,deal_00208,1.0,2026-02-01T16:16:51Z
user_00055,deal_00164,1.0,2025-12-25T08:16:51Z
user_00055,deal_00203,1.0,2026-02-16T00:16:51Z
user_00055,deal_00270,1.0,2026-03-05T18:16:51Z
user_00056,deal_00045,1.0,2026-03-01T01:16:51Z
user_00056,deal_00199,1.0,2026-03-05T11:16:51Z
user_00056,deal_00012,1.0,2026-01-08T06:16:51Z
user_00056,deal_00149,1.0,2026-01-27T01:16:51Z
user_00056,deal_00290,1.0,2026-02-12T21:16:51Z
user_00056,deal_00296,1.0,2025-12-06T22:16:51Z
user_00056,deal_00125,1.0,2025-12-12T11:16:51Z
user_00056,deal_00179,1.0,2026-03-28T16:16:51Z
user_00056,deal_00097,1.0,2026-02-21T09:16:51Z
user_00056,deal_00105,1.0,2026-01-02T20:16:51Z
user_00056,deal_00040,1.0,2026-01-12T04:16:51Z
user_00056,deal_00035,1.0,2025-12-17T13:16:51Z
user_00056,deal_00239,1.0,2026-02-28T18:16:51Z
user_00056,deal_00098,1.0,2026-01-23T18:16:51Z
user_00056,deal_00160,1.0,2026-03-12T00:16:51Z
user_00056,deal_00279,1.0,2026-01-10T00:16:51Z
user_00056,deal_00021,1.0,2026-02-15T18:16:51Z
user_00056,deal_00184,1.0,2026-01-10T10:16:51Z
user_00056,deal_00146,1.0,2026-01-27T04:16:51Z
user_00057,deal_00268,1.0,2026-01-09T05:16:51Z
user_00057,deal_00125,1.0,2026-02-09T02:16:51Z
user_00057,deal_00262,1.0,2026-01-01T09:16:51Z
user_00057,deal_00285,1.0,2026-01-31T15:16:51Z
user_00057,deal_00004,1.0,2026-01-31T21:16:51Z
user_00057,deal_00284,1.0,2026-03-07T18:16:51Z
user_00057,deal_00160,1.0,2026-03-13T16:16:51Z
user_00057,deal_00090,1.0,2025-12-17T23:16:51Z
user_00057,deal_00187,1.0,2026-04-01T05:16:51Z
user_00057,deal_00107,1.0,2026-03-29T08:16:51Z
user_00057,deal_00064,1.0,2026-01-19T18:16:51Z
user_00057,deal_00068,1.0,2026-03-14T08:16:51Z
user_00057,deal_00216,1.0,2026-01-12T20:16:51Z
user_00057,deal_00266,1.0,2026-03-28T18:16:51Z
user_00058,deal_00128,1.0,2026-03-06T22:16:51Z
user_00058,deal_00087,1.0,2026-01-15T21:16:51Z
user_00058,deal_00291,1.0,2025-12-12T21:16:51Z
user_00058,deal_00215,1.0,2026-03-13T05:16:51Z
user_00058,deal_00258,1.0,2025-12-17T23:16:51Z
user_00058,deal_00224,1.0,2026-01-17T08:16:51Z
user_00058,deal_00255,1.0,2025-12-22T18:16:51Z
user_00058,deal_00275,1.0,2025-12-19T07:16:51Z
user_00059,deal_00248,1.0,2026-01-17T11:16:51Z
user_00059,deal_00105,1.0,2025-12-11T19:16:51Z
user_00059,deal_00022,1.0,2026-01-29T09:16:51Z
user_00059,deal_00273,1.0,2026-03-22T21:16:51Z
user_00059,deal_00089,1.0,2026-01-09T08:16:51Z
user_00059,deal_00006,1.0,2025-12-08T17:16:51Z
user_00059,deal_00055,1.0,2026-01-24T12:16:51Z
user_00059,deal_00243,1.0,2025-12-09T15:16:51Z
user_00059,deal_00149,1.0,2026-01-09T23:16:51Z
user_00059,deal_00196,1.0,2026-01-26T23:16:51Z
user_00059,deal_00116,1.0,2026-02-15T11:16:51Z
user_00059,deal_00127,1.0,2026-01-03T20:16:51Z
user_00059,deal_00241,1.0,2026-02-08T05:16:51Z
user_00060,deal_00122,1.0,2026-01-23T23:16:51Z
user_00060,deal_00083,1.0,2026-03-02T06:16:51Z
user_00060,deal_00220,1.0,2026-04-02T14:16:51Z
user_00060,deal_00271,1.0,2025-12-29T12:16:51Z
user_00060,deal_00052,1.0,2026-01-19T20:16:51Z
user_00060,deal_00164,1.0,2026-03-18T20:16:51Z
user_00061,deal_00119,1.0,2026-03-12T01:16:51Z
user_00061,deal_00056,1.0,2026-01-21T19:16:51Z
user_00061,deal_00126,1.0,2026-02-01T04:16:51Z
user_00061,deal_00164,1.0,2026-02-22T18:16:51Z
user_00061,deal_00083,1.0,2026-02-17T14:16:51Z
user_00061,deal_00144,1.0,2026-02-11T13:16:51Z
user_00061,deal_00154,1.0,2026-03-16T15:16:51Z
user_00061,deal_00185,1.0,2026-03-18T13:16:51Z
user_00061,deal_00299,1.0,2026-03-04T22:16:51Z
user_00061,deal_00113,1.0,2025-12-23T14:16:51Z
user_00061,deal_00069,1.0,2026-03-14T09:16:51Z
user_00061,deal_00151,1.0,2026-03-06T20:16:51Z
user_00061,deal_00143,1.0,2026-02-11T02:16:51Z
user_00062,deal_00215,1.0,2026-01-16T23:16:51Z
user_00062,deal_00218,1.0,2026-03-23T10:16:51Z
user_00062,deal_00001,1.0,2026-03-01T05:16:51Z
user_00063,deal_00275,1.0,2026-01-27T20:16:51Z
user_00063,deal_00087,1.0,2026-01-04T05:16:51Z
user_00063,deal_00215,1.0,2026-01-15T07:16:51Z
user_00063,deal_00060,1.0,2026-01-07T11:16:51Z
user_00063,deal_00291,1.0,2026-02-16T05:16:51Z
user_00063,deal_00008,1.0,2026-01-10T12:16:51Z
user_00063,deal_00229,1.0,2026-03-14T10:16:51Z
user_00063,deal_00036,1.0,2026-02-27T00:16:51Z
user_00063,deal_00120,1.0,2026-02-16T15:16:51Z
user_00063,deal_00001,1.0,2026-02-12T00:16:51Z
user_00063,deal_00257,1.0,2026-01-18T06:16:51Z
user_00063,deal_00260,1.0,2026-01-27T12:16:51Z
user_00063,deal_00128,1.0,2025-12-29T14:16:51Z
user_00063,deal_00044,1.0,2026-03-26T10:16:51Z
user_00063,deal_00228,1.0,2026-01-23T03:16:51Z
user_00064,deal_00156,1.0,2026-01-28T04:16:51Z
user_00064,deal_00281,1.0,2025-12-11T19:16:51Z
user_00064,deal_00024,1.0,2025-12-19T18:16:51Z
user_00064,deal_00005,1.0,2026-03-01T14:16:51Z
user_00064,deal_00003,1.0,2026-02-06T00:16:51Z
user_00064,deal_00108,1.0,2026-01-20T21:16:51Z
user_00064,deal_00055,1.0,2025-12-26T05:16:51Z
user_00064,deal_00098,1.0,2025-12-28T02:16:51Z
user_00064,deal_00047,1.0,2025-12-24T22:16:51Z
user_00064,deal_00245,1.0,2026-01-05T22:16:51Z
user_00064,deal_00074,1.0,2025-12-09T18:16:51Z
user_00066,deal_00192,1.0,2025-12-19T02:16:51Z
user_00066,deal_00073,1.0,2026-03-24T19:16:51Z
user_00066,deal_00104,1.0,2025-12-05T07:16:51Z
user_00066,deal_00280,1.0,2026-02-02T02:16:51Z
user_00066,deal_00141,1.0,2026-02-17T06:16:51Z
user_00066,deal_00023,1.0,2025-12-09T18:16:51Z
user_00066,deal_00242,1.0,2026-02-28T07:16:51Z
user_00066,deal_00083,1.0,2025-12-28T15:16:51Z
user_00066,deal_00056,1.0,2025-12-05T06:16:51Z
user_00066,deal_00185,1.0,2026-01-29T13:16:51Z
user_00067,deal_00081,1.0,2026-01-24T11:16:51Z
user_00067,deal_00082,1.0,2025-12-15T21:16:51Z
user_00067,deal_00107,1.0,2026-02-14T17:16:51Z
user_00067,deal_00217,1.0,2026-02-21T21:16:51Z
user_00067,deal_00064,1.0,2025-12-09T18:16:51Z
user_00067,deal_00035,1.0,2025-12-13T04:16:51Z
user_00067,deal_00290,1.0,2026-01-31T07:16:51Z
user_00067,deal_00236,1.0,2025-12-26T20:16:51Z
user_00067,deal_00235,1.0,2026-02-27T00:16:51Z
user_00067,deal_00214,1.0,2026-03-05T18:16:51Z
user_00067,deal_00262,1.0,2026-03-18T11:16:51Z
user_00068,deal_00292,1.0,2026-03-18T14:16:51Z
user_00068,deal_00211,1.0,2026-01-26T22:16:51Z
user_00068,deal_00092,1.0,2026-02-21T14:16:51Z
user_00068,deal_00104,1.0,2026-04-02T12:16:51Z
user_00069,deal_00217,1.0,2026-02-05T07:16:51Z
user_00069,deal_00192,1.0,2026-01-20T08:16:51Z
user_00069,deal_00124,1.0,2026-01-19T15:16:51Z
user_00069,deal_00172,1.0,2026-03-05T09:16:51Z
user_00069,deal_00179,1.0,2026-01-01T04:16:51Z
user_00069,deal_00271,1.0,2025-12-22T05:16:51Z
user_00069,deal_00216,1.0,2026-01-21T23:16:51Z
user_00069,deal_00118,1.0,2025-12-15T00:16:51Z
user_00069,deal_00265,1.0,2026-03-09T08:16:51Z
user_00069,deal_00262,1.0,2025-12-21T13:16:51Z
user_00069,deal_00126,1.0,2026-03-14T21:16:51Z
user_00069,deal_00235,1.0,2025-12-21T12:16:51Z
user_00069,deal_00244,1.0,2026-03-11T23:16:51Z
user_00070,deal_00190,1.0,2026-02-17T15:16:51Z
user_00070,deal_00123,1.0,2026-01-16T06:16:51Z
user_00070,deal_00179,1.0,2026-01-19T18:16:51Z
user_00070,deal_00106,1.0,2026-01-09T16:16:51Z
user_00070,deal_00283,1.0,2026-01-25T07:16:51Z
user_00070,deal_00011,1.0,2025-12-25T03:16:51Z
user_00070,deal_00040,1.0,2026-02-17T02:16:51Z
user_00070,deal_00071,1.0,2026-01-06T20:16:51Z
user_00070,deal_00090,1.0,2026-01-30T13:16:51Z
user_00070,deal_00111,1.0,2026-02-05T10:16:51Z
user_00070,deal_00279,1.0,2026-02-13T17:16:51Z
user_00070,deal_00035,1.0,2026-02-25T22:16:51Z
user_00070,deal_00251,1.0,2026-01-13T08:16:51Z
user_00070,deal_00124,1.0,2025-12-13T07:16:51Z
user_00070,deal_00159,1.0,2026-01-12T02:16:51Z
user_00070,deal_00216,1.0,2026-02-08T16:16:51Z
user_00070,deal_00268,1.0,2026-01-14T18:16:51Z
user_00070,deal_00155,1.0,2026-02-11T10:16:51Z
user_00070,deal_00172,1.0,2026-03-24T07:16:51Z
user_00071,deal_00238,1.0,2026-03-03T15:16:51Z
user_00071,deal_00207,1.0,2026-03-01T13:16:51Z
user_00071,deal_00155,1.0,2026-01-03T13:16:51Z
user_00071,deal_00285,1.0,2026-03-24T06:16:51Z
user_00071,deal_00262,1.0,2026-03-13T00:16:51Z
user_00071,deal_00293,1.0,2026-03-21T09:16:51Z
user_00071,deal_00244,1.0,2026-03-25T21:16:51Z
user_00071,deal_00179,1.0,2026-01-23T11:16:51Z
user_00071,deal_00159,1.0,2026-03-31T00:16:51Z
user_00071,deal_00064,1.0,2026-01-26T10:16:51Z
user_00071,deal_00279,1.0,2026-03-21T04:16:51Z
user_00071,deal_00040,1.0,2026-01-14T08:16:51Z
user_00072,deal_00208,1.0,2025-12-12T19:16:51Z
user_00072,deal_00126,1.0,2025-12-05T04:16:51Z
user_00072,deal_00059,1.0,2026-01-22T22:16:51Z
user_00072,deal_00143,1.0,2026-03-16T14:16:51Z
user_00072,deal_00069,1.0,2026-01-24T07:16:51Z
user_00072,deal_00037,1.0,2026-01-17T17:16:51Z
user_00072,deal_00113,1.0,2026-02-03T16:16:51Z
user_00072,deal_00274,1.0,2025-12-28T16:16:51Z
user_00072,deal_00264,1.0,2025-12-11T18:16:51Z
user_00072,deal_00134,1.0,2026-02-06T20:16:51Z
user_00073,deal_00067,1.0,2026-03-05T12:16:51Z
user_00073,deal_00194,1.0,2026-01-23T01:16:51Z
user_00073,deal_00019,1.0,2026-03-09T23:16:51Z
user_00073,deal_00250,1.0,2025-12-11T19:16:51Z
user_00073,deal_00170,1.0,2026-02-07T00:16:51Z
user_00073,deal_00213,1.0,2026-03-03T07:16:51Z
user_00073,deal_00003,1.0,2026-01-01T13:16:51Z
user_00073,deal_00199,1.0,2026-01-11T00:16:51Z
user_00073,deal_00206,1.0,2025-12-18T00:16:51Z
user_00073,deal_00245,1.0,2026-03-06T04:16:51Z
user_00073,deal_00041,1.0,2026-03-23T23:16:51Z
user_00073,deal_00006,1.0,2026-01-13T05:16:51Z
user_00073,deal_00253,1.0,2026-01-26T17:16:51Z
user_00073,deal_00277,1.0,2025-12-20T14:16:51Z
user_00073,deal_00043,1.0,2026-01-06T04:16:51Z
user_00073,deal_00010,1.0,2026-02-25T16:16:51Z
user_00073,deal_00021,1.0,2025-12-28T19:16:51Z
user_00073,deal_00209,1.0,2025-12-21T04:16:51Z
user_00074,deal_00064,1.0,2026-01-25T12:16:51Z
user_00074,deal_00040,1.0,2026-03-11T09:16:51Z
user_00074,deal_00173,1.0,2026-02-26T04:16:51Z
user_00074,deal_00172,1.0,2026-03-17T14:16:51Z
user_00074,deal_00239,1.0,2026-02-05T13:16:51Z
user_00074,deal_00187,1.0,2026-04-02T05:16:51Z
user_00074,deal_00123,1.0,2026-03-23T08:16:51Z
user_00074,deal_00071,1.0,2026-04-01T21:16:51Z
user_00075,deal_00294,1.0,2026-02-06T05:16:51Z
user_00075,deal_00142,1.0,2025-12-30T11:16:51Z
user_00075,deal_00212,1.0,2026-03-08T22:16:51Z
user_00075,deal_00099,1.0,2025-12-30T09:16:51Z
user_00075,deal_00243,1.0,2026-01-26T15:16:51Z
user_00075,deal_00281,1.0,2026-03-07T21:16:51Z
user_00075,deal_00018,1.0,2026-02-12T15:16:51Z
user_00075,deal_00205,1.0,2026-02-23T02:16:51Z
user_00075,deal_00021,1.0,2026-03-13T16:16:51Z
user_00075,deal_00146,1.0,2025-12-31T11:16:51Z
user_00075,deal_00049,1.0,2025-12-28T19:16:51Z
user_00075,deal_00241,1.0,2026-01-27T09:16:51Z
user_00075,deal_00225,1.0,2026-03-01T21:16:51Z
user_00075,deal_00210,1.0,2026-01-12T03:16:51Z
user_00075,deal_00041,1.0,2026-03-09T01:16:51Z
user_00075,deal_00196,1.0,2025-12-11T11:16:51Z
user_00075,deal_00077,1.0,2025-12-13T15:16:51Z
user_00075,deal_00199,1.0,2026-03-07T09:16:51Z
user_00076,deal_00231,1.0,2026-03-15T01:16:51Z
user_00076,deal_00151,1.0,2025-12-26T10:16:51Z
user_00076,deal_00115,1.0,2026-03-03T07:16:51Z
user_00076,deal_00075,1.0,2026-01-30T10:16:51Z
user_00076,deal_00292,1.0,2026-01-05T17:16:51Z
user_00076,deal_00154,1.0,2026-02-18T16:16:51Z
user_00076,deal_00192,1.0,2026-03-27T11:16:51Z
user_00076,deal_00185,1.0,2026-02-16T16:16:51Z
user_00077,deal_00130,1.0,2026-03-31T14:16:51Z
user_00077,deal_00078,1.0,2026-02-14T01:16:51Z
user_00077,deal_00158,1.0,2026-01-01T08:16:51Z
user_00077,deal_00197,1.0,2026-03-02T11:16:51Z
user_00077,deal_00089,1.0,2026-01-30T14:16:51Z
user_00077,deal_00250,1.0,2026-02-05T19:16:51Z
user_00077,deal_00213,1.0,2026-02-24T19:16:51Z
user_00078,deal_00231,1.0,2026-01-08T19:16:51Z
user_00078,deal_00190,1.0,2025-12-20T00:16:51Z
user_00078,deal_00178,1.0,2026-03-09T20:16:51Z
user_00078,deal_00238,1.0,2026-01-05T21:16:51Z
user_00078,deal_00279,1.0,2025-12-25T19:16:51Z
user_00078,deal_00081,1.0,2026-03-14T17:16:51Z
user_00078,deal_00061,1.0,2026-02-26T02:16:51Z
user_00078,deal_00109,1.0,2026-02-09T16:16:51Z
user_00078,deal_00192,1.0,2026-02-21T09:16:51Z
user_00078,deal_00154,1.0,2026-03-21T20:16:51Z
user_00078,deal_00270,1.0,2026-01-09T10:16:51Z
user_00078,deal_00023,1.0,2026-03-29T08:16:51Z
user_00078,deal_00152,1.0,2026-03-12T11:16:51Z
user_00078,deal_00274,1.0,2026-03-09T09:16:51Z
user_00078,deal_00126,1.0,2026-01-31T06:16:51Z
user_00078,deal_00046,1.0,2026-03-22T11:16:51Z
user_00078,deal_00251,1.0,2026-01-19T16:16:51Z
user_00078,deal_00216,1.0,2025-12-17T00:16:51Z
user_00078,deal_00151,1.0,2026-01-08T21:16:51Z
user_00078,deal_00184,1.0,2026-01-25T17:16:51Z
user_00080,deal_00252,1.0,2025-12-11T10:16:51Z
user_00080,deal_00050,1.0,2026-02-02T16:16:51Z
user_00080,deal_00130,1.0,2026-03-27T01:16:51Z
user_00081,deal_00196,1.0,2026-02-24T10:16:51Z
user_00081,deal_00178,1.0,2025-12-04T06:16:51Z
user_00081,deal_00056,1.0,2026-01-27T09:16:51Z
user_00081,deal_00069,1.0,2026-03-21T13:16:51Z
user_00082,deal_00140,1.0,2026-02-03T14:16:51Z
user_00082,deal_00054,1.0,2026-01-07T23:16:51Z
user_00082,deal_00188,1.0,2025-12-11T09:16:51Z
user_00082,deal_00022,1.0,2026-03-13T07:16:51Z
user_00082,deal_00219,1.0,2026-01-23T00:16:51Z
user_00082,deal_00096,1.0,2026-01-29T02:16:51Z
user_00082,deal_00013,1.0,2026-01-09T07:16:51Z
user_00082,deal_00197,1.0,2026-01-24T17:16:51Z
user_00082,deal_00092,1.0,2026-02-06T01:16:51Z
user_00083,deal_00237,1.0,2026-04-02T13:16:51Z
user_00083,deal_00096,1.0,2026-03-30T03:16:51Z
user_00083,deal_00170,1.0,2026-01-17T12:16:51Z
user_00083,deal_00230,1.0,2026-01-27T08:16:51Z
user_00083,deal_00074,1.0,2025-12-11T03:16:51Z
user_00083,deal_00050,1.0,2026-04-03T03:16:51Z
user_00083,deal_00148,1.0,2026-03-06T06:16:51Z
user_00083,deal_00092,1.0,2025-12-15T02:16:51Z
user_00083,deal_00156,1.0,2026-03-31T14:16:51Z
user_00083,deal_00213,1.0,2025-12-19T04:16:51Z
user_00083,deal_00088,1.0,2025-12-06T19:16:51Z
user_00083,deal_00108,1.0,2026-01-27T19:16:51Z
user_00083,deal_00276,1.0,2026-01-19T18:16:51Z
user_00086,deal_00230,1.0,2025-12-08T09:16:51Z
user_00086,deal_00013,1.0,2026-01-16T16:16:51Z
user_00086,deal_00096,1.0,2026-02-24T11:16:51Z
user_00086,deal_00252,1.0,2025-12-30T18:16:51Z
user_00086,deal_00209,1.0,2026-02-14T10:16:51Z
user_00086,deal_00201,1.0,2025-12-25T11:16:51Z
user_00086,deal_00226,1.0,2025-12-07T02:16:51Z
user_00086,deal_00022,1.0,2026-02-17T23:16:51Z
user_00086,deal_00237,1.0,2026-02-09T09:16:51Z
user_00086,deal_00170,1.0,2025-12-13T05:16:51Z
user_00086,deal_00140,1.0,2025-12-28T16:16:51Z
user_00088,deal_00228,1.0,2026-01-19T20:16:51Z
user_00088,deal_00142,1.0,2026-03-23T05:16:51Z
user_00088,deal_00080,1.0,2026-02-07T03:16:51Z
user_00088,deal_00133,1.0,2025-12-24T00:16:51Z
user_00088,deal_00294,1.0,2026-03-16T08:16:51Z
user_00088,deal_00281,1.0,2026-02-19T10:16:51Z
user_00088,deal_00169,1.0,2026-02-01T18:16:51Z
user_00089,deal_00278,1.0,2026-03-23T09:16:51Z
user_00089,deal_00143,1.0,2026-01-07T23:16:51Z
user_00089,deal_00051,1.0,2026-02-08T01:16:51Z
user_00089,deal_00057,1.0,2026-02-18T06:16:51Z
user_00089,deal_00052,1.0,2026-02-21T01:16:51Z
user_00089,deal_00267,1.0,2026-01-16T16:16:51Z
user_00089,deal_00094,1.0,2026-03-31T03:16:51Z
user_00089,deal_00086,1.0,2026-03-13T01:16:51Z
user_00089,deal_00070,1.0,2026-01-14T22:16:51Z
user_00089,deal_00132,1.0,2026-01-14T08:16:51Z
user_00089,deal_00112,1.0,2026-02-06T11:16:51Z
user_00089,deal_00032,1.0,2025-12-06T05:16:51Z
user_00089,deal_00151,1.0,2026-03-08T15:16:51Z
user_00089,deal_00186,1.0,2026-02-15T08:16:51Z
user_00089,deal_00261,1.0,2025-12-27T13:16:51Z
user_00090,deal_00278,1.0,2026-01-25T06:16:51Z
user_00090,deal_00260,1.0,2026-03-07T19:16:51Z
user_00090,deal_00256,1.0,2026-01-27T04:16:51Z
user_00090,deal_00233,1.0,2026-01-22T21:16:51Z
user_00090,deal_00001,1.0,2026-01-13T13:16:51Z
user_00090,deal_00215,1.0,2026-03-15T14:16:51Z
user_00090,deal_00030,1.0,2026-01-03T15:16:51Z
user_00090,deal_00100,1.0,2026-04-01T00:16:51Z
user_00090,deal_00007,1.0,2026-01-18T15:16:51Z
user_00090,deal_00048,1.0,2026-01-26T11:16:51Z
user_00092,deal_00197,1.0,2026-03-11T06:16:51Z
user_00092,deal_00003,1.0,2026-01-28T22:16:51Z
user_00092,deal_00096,1.0,2026-01-21T14:16:51Z
user_00092,deal_00074,1.0,2026-04-01T11:16:51Z
user_00092,deal_00245,1.0,2026-03-02T20:16:51Z
user_00092,deal_00188,1.0,2026-02-23T02:16:51Z
user_00092,deal_00246,1.0,2026-01-31T00:16:51Z
user_00092,deal_00006,1.0,2025-12-29T07:16:51Z
user_00092,deal_00237,1.0,2026-04-01T01:16:51Z
user_00092,deal_00168,1.0,2026-01-06T01:16:51Z
user_00092,deal_00053,1.0,2026-02-16T16:16:51Z
user_00092,deal_00095,1.0,2026-02-24T05:16:51Z
user_00092,deal_00289,1.0,2026-01-29T04:16:51Z
user_00092,deal_00015,1.0,2025-12-21T11:16:51Z
user_00092,deal_00088,1.0,2026-01-13T04:16:51Z
user_00092,deal_00230,1.0,2025-12-12T00:16:51Z
user_00092,deal_00140,1.0,2025-12-11T12:16:51Z
user_00093,deal_00111,1.0,2026-01-23T15:16:51Z
user_00093,deal_00045,1.0,2025-12-22T06:16:51Z
user_00093,deal_00205,1.0,2025-12-14T08:16:51Z
user_00093,deal_00290,1.0,2026-02-22T14:16:51Z
user_00093,deal_00076,1.0,2026-01-02T20:16:51Z
user_00093,deal_00082,1.0,2025-12-08T08:16:51Z
user_00093,deal_00136,1.0,2026-02-07T08:16:51Z
user_00093,deal_00146,1.0,2026-01-09T18:16:51Z
user_00093,deal_00098,1.0,2025-12-07T07:16:51Z
user_00093,deal_00293,1.0,2026-02-22T10:16:51Z
user_00093,deal_00265,1.0,2026-01-21T19:16:51Z
user_00093,deal_00181,1.0,2026-01-01T09:16:51Z
user_00093,deal_00011,1.0,2026-03-11T02:16:51Z
user_00093,deal_00129,1.0,2025-12-17T08:16:51Z
user_00093,deal_00077,1.0,2025-12-31T12:16:51Z
user_00094,deal_00126,1.0,2026-03-04T17:16:51Z
user_00094,deal_00274,1.0,2026-03-05T05:16:51Z
user_00094,deal_00264,1.0,2026-01-06T12:16:51Z
user_00094,deal_00280,1.0,2026-02-17T10:16:51Z
user_00094,deal_00083,1.0,2026-01-04T21:16:51Z
user_00094,deal_00208,1.0,2026-03-16T20:16:51Z
user_00094,deal_00052,1.0,2025-12-15T17:16:51Z
user_00094,deal_00069,1.0,2026-02-01T14:16:51Z
user_00094,deal_00203,1.0,2026-01-10T01:16:51Z
user_00094,deal_00151,1.0,2026-03-11T00:16:51Z
user_00094,deal_00093,1.0,2026-01-30T21:16:51Z
user_00094,deal_00143,1.0,2026-03-17T07:16:51Z
user_00096,deal_00205,1.0,2026-03-02T23:16:51Z
user_00096,deal_00294,1.0,2026-02-11T11:16:51Z
user_00096,deal_00204,1.0,2026-01-15T13:16:51Z
user_00096,deal_00019,1.0,2025-12-19T00:16:51Z
user_00096,deal_00277,1.0,2026-01-01T02:16:51Z
user_00096,deal_00287,1.0,2026-02-11T17:16:51Z
user_00096,deal_00243,1.0,2025-12-03T13:16:51Z
user_00096,deal_00142,1.0,2026-01-19T17:16:51Z
user_00096,deal_00099,1.0,2026-01-24T20:16:51Z
user_00096,deal_00136,1.0,2026-01-10T14:16:51Z
user_00098,deal_00137,1.0,2025-12-19T03:16:51Z
user_00098,deal_00087,1.0,2026-02-03T07:16:51Z
user_00098,deal_00228,1.0,2026-02-08T03:16:51Z
user_00098,deal_00150,1.0,2026-01-15T11:16:51Z
user_00098,deal_00120,1.0,2026-01-04T20:16:51Z
user_00098,deal_00215,1.0,2025-12-09T08:16:51Z
user_00098,deal_00007,1.0,2026-02-02T16:16:51Z
user_00098,deal_00060,1.0,2026-02-05T10:16:51Z
user_00098,deal_00086,1.0,2025-12-31T20:16:51Z
user_00098,deal_00062,1.0,2026-03-20T07:16:51Z
user_00099,deal_00025,1.0,2026-02-04T16:16:51Z
user_00099,deal_00103,1.0,2026-02-16T10:16:51Z
user_00099,deal_00123,1.0,2026-01-25T14:16:51Z
user_00099,deal_00187,1.0,2026-02-12T13:16:51Z
